     10.00  0.34000E+02  0.39000E+02
     20.00  0.38000E+02  0.53000E+02
     30.00  0.45000E+02  0.54000E+02
     40.00  0.35000E+02  0.67000E+02
     50.00  0.55000E+02  0.53000E+02
     60.00  0.47000E+02  0.65000E+02
     70.00  0.44000E+02  0.64000E+02
     80.00  0.45000E+02  0.78000E+02
     90.00  0.45000E+02  0.80000E+02
    100.00  0.42000E+02  0.82000E+02
    110.00  0.40000E+02  0.78000E+02
    120.00  0.43000E+02  0.80000E+02
    130.00  0.46000E+02  0.85000E+02
    140.00  0.41000E+02  0.80000E+02
    150.00  0.39000E+02  0.80000E+02
    160.00  0.48000E+02  0.73000E+02
    170.00  0.34000E+02  0.79000E+02
    180.00  0.34000E+02  0.82000E+02
    190.00  0.47000E+02  0.80000E+02
    200.00  0.30000E+02  0.78000E+02
    210.00  0.43000E+02  0.76000E+02
    220.00  0.46000E+02  0.76000E+02
    230.00  0.48000E+02  0.64000E+02
    240.00  0.44000E+02  0.72000E+02
    250.00  0.42000E+02  0.69000E+02
    260.00  0.38000E+02  0.71000E+02
    270.00  0.36000E+02  0.70000E+02
    280.00  0.36000E+02  0.67000E+02
    290.00  0.41000E+02  0.74000E+02
    300.00  0.55000E+02  0.78000E+02
    310.00  0.29000E+02  0.92000E+02
    320.00  0.52000E+02  0.90000E+02
    330.00  0.33000E+02  0.82000E+02
    340.00  0.35000E+02  0.83000E+02
    350.00  0.44000E+02  0.81000E+02
    360.00  0.29000E+02  0.76000E+02
    370.00  0.49000E+02  0.71000E+02
    380.00  0.49000E+02  0.67000E+02
    390.00  0.47000E+02  0.73000E+02
    400.00  0.48000E+02  0.73000E+02
    410.00  0.40000E+02  0.68000E+02
    420.00  0.47000E+02  0.76000E+02
    430.00  0.47000E+02  0.67000E+02
    440.00  0.32000E+02  0.74000E+02
    450.00  0.48000E+02  0.70000E+02
    460.00  0.48000E+02  0.80000E+02
    470.00  0.36000E+02  0.81000E+02
    480.00  0.39000E+02  0.84000E+02
    490.00  0.47000E+02  0.81000E+02
    500.00  0.47000E+02  0.87000E+02
    510.00  0.42000E+02  0.75000E+02
    520.00  0.54000E+02  0.71000E+02
    530.00  0.36000E+02  0.80000E+02
    540.00  0.38000E+02  0.78000E+02
    550.00  0.52000E+02  0.75000E+02
    560.00  0.47000E+02  0.68000E+02
    570.00  0.43000E+02  0.74000E+02
    580.00  0.34000E+02  0.90000E+02
    590.00  0.48000E+02  0.85000E+02
    600.00  0.43000E+02  0.84000E+02
    610.00  0.44000E+02  0.86000E+02
    620.00  0.39000E+02  0.80000E+02
    630.00  0.40000E+02  0.82000E+02
    640.00  0.43000E+02  0.89000E+02
    650.00  0.44000E+02  0.84000E+02
    660.00  0.41000E+02  0.83000E+02
    670.00  0.45000E+02  0.82000E+02
    680.00  0.49000E+02  0.67000E+02
    690.00  0.41000E+02  0.83000E+02
    700.00  0.40000E+02  0.77000E+02
    710.00  0.51000E+02  0.87000E+02
    720.00  0.52000E+02  0.79000E+02
    730.00  0.37000E+02  0.79000E+02
    740.00  0.41000E+02  0.75000E+02
    750.00  0.40000E+02  0.72000E+02
    760.00  0.32000E+02  0.77000E+02
    770.00  0.43000E+02  0.76000E+02
    780.00  0.51000E+02  0.78000E+02
    790.00  0.36000E+02  0.81000E+02
    800.00  0.41000E+02  0.83000E+02
    810.00  0.38000E+02  0.74000E+02
    820.00  0.39000E+02  0.78000E+02
    830.00  0.39000E+02  0.83000E+02
    840.00  0.44000E+02  0.74000E+02
    850.00  0.44000E+02  0.82000E+02
    860.00  0.40000E+02  0.82000E+02
    870.00  0.39000E+02  0.84000E+02
    880.00  0.45000E+02  0.77000E+02
    890.00  0.42000E+02  0.92000E+02
    900.00  0.41000E+02  0.77000E+02
    910.00  0.40000E+02  0.83000E+02
    920.00  0.40000E+02  0.89000E+02
    930.00  0.41000E+02  0.94000E+02
    940.00  0.40000E+02  0.84000E+02
    950.00  0.49000E+02  0.70000E+02
    960.00  0.41000E+02  0.78000E+02
    970.00  0.49000E+02  0.73000E+02
    980.00  0.41000E+02  0.67000E+02
    990.00  0.39000E+02  0.73000E+02
   1000.00  0.52000E+02  0.74000E+02
   1010.00  0.41000E+02  0.81000E+02
   1020.00  0.46000E+02  0.87000E+02
   1030.00  0.45000E+02  0.90000E+02
   1040.00  0.50000E+02  0.81000E+02
   1050.00  0.49000E+02  0.84000E+02
   1060.00  0.40000E+02  0.83000E+02
   1070.00  0.50000E+02  0.77000E+02
   1080.00  0.35000E+02  0.79000E+02
   1090.00  0.43000E+02  0.81000E+02
   1100.00  0.43000E+02  0.79000E+02
   1110.00  0.57000E+02  0.77000E+02
   1120.00  0.40000E+02  0.76000E+02
   1130.00  0.42000E+02  0.76000E+02
   1140.00  0.45000E+02  0.69000E+02
   1150.00  0.43000E+02  0.62000E+02
   1160.00  0.42000E+02  0.78000E+02
   1170.00  0.43000E+02  0.79000E+02
   1180.00  0.35000E+02  0.81000E+02
   1190.00  0.43000E+02  0.80000E+02
   1200.00  0.45000E+02  0.78000E+02
   1210.00  0.51000E+02  0.76000E+02
   1220.00  0.44000E+02  0.68000E+02
   1230.00  0.46000E+02  0.73000E+02
   1240.00  0.48000E+02  0.69000E+02
   1250.00  0.31000E+02  0.81000E+02
   1260.00  0.42000E+02  0.84000E+02
   1270.00  0.34000E+02  0.86000E+02
   1280.00  0.42000E+02  0.81000E+02
   1290.00  0.34000E+02  0.79000E+02
